trade_date,trades,traders,wins,net_profit,gross_profit,gross_loss,fees,avg_r,avg_risk_pct,avg_duration_min,losses,win_rate,cum_net_profit,running_peak,drawdown,drawdown_pct,weekday,year_month
2024-09-16,15,5,4,1510.52,5274.54,3764.02,241.76,-0.059848627706145865,1.4777333333333333,397.0,11,26.666666666666668,-19474.75999999997,910.8899999999999,-20385.64999999997,-2237.9925128171317,Monday,2024-09
2024-09-17,21,5,11,6376.65,11303.79,4927.139999999999,704.6,0.34776935936677766,1.0122380952380954,153.47619047619048,10,52.38095238095239,-13098.10999999997,910.8899999999999,-14008.999999999969,-1537.9464040663495,Tuesday,2024-09
2024-09-18,19,8,5,-3304.7200000000003,2897.9300000000003,6202.65,325.39,-0.3165216796003181,1.688578947368421,216.68421052631578,14,26.31578947368421,-16402.82999999997,910.8899999999999,-17313.71999999997,-1900.7476204591082,Wednesday,2024-09
2024-09-19,10,4,4,1979.3400000000001,5014.99,3035.65,334.2,0.06724481634322121,1.6078,608.4,6,40.0,-14423.489999999969,910.8899999999999,-15334.379999999968,-1683.450251951385,Thursday,2024-09
2024-09-20,14,5,6,-448.96000000000004,3050.23,3499.19,262.02,0.21678837920132696,1.2385,212.14285714285714,8,42.857142857142854,-14872.449999999968,910.8899999999999,-15783.339999999967,-1732.7383108827596,Friday,2024-09
2024-09-21,3,2,0,-1363.25,0.0,1363.25,64.61,-0.8201056330739634,1.0566666666666666,314.0,3,0.0,-16235.699999999968,910.8899999999999,-17146.589999999967,-1882.3996311299904,Saturday,2024-09
2024-09-22,8,3,3,173.7199999999999,1590.79,1417.0700000000002,79.68,0.3066590128570431,1.355875,139.0,5,37.5,-16061.979999999969,910.8899999999999,-16972.86999999997,-1863.328173544552,Sunday,2024-09
2024-09-23,12,5,5,3757.2700000000004,6094.16,2336.89,225.02,0.1816733378333615,1.1290833333333332,261.3333333333333,7,41.66666666666667,-12304.709999999968,910.8899999999999,-13215.599999999968,-1450.8447781839707,Monday,2024-09
2024-09-24,13,5,7,5931.6,8274.05,2342.45,188.97,0.7939836309674937,1.4816153846153846,562.4615384615385,6,53.84615384615385,-6373.109999999968,910.8899999999999,-7283.999999999967,-799.6574778513287,Tuesday,2024-09
2024-09-25,3,2,1,-822.2900000000001,254.16,1076.45,63.0,0.7388051492316796,0.8596666666666667,64.0,2,33.33333333333333,-7195.399999999968,910.8899999999999,-8106.289999999968,-889.9307270910833,Wednesday,2024-09
2024-09-26,22,7,10,3924.1299999999997,8237.73,4313.6,702.14,0.2755173419674408,1.125590909090909,404.0,12,45.45454545454545,-3271.269999999968,910.8899999999999,-4182.159999999968,-459.1289837411727,Thursday,2024-09
2024-09-27,15,4,7,470.8300000000004,5159.98,4689.15,490.46,0.5051717129297209,1.1529333333333334,407.6,8,46.666666666666664,-2800.4399999999678,910.8899999999999,-3711.3299999999676,-407.43997628692466,Friday,2024-09
2024-09-30,16,7,5,1827.6899999999996,4575.379999999999,2747.69,285.29,-0.2599803885570059,1.0209375,146.5,11,31.25,-972.7499999999682,910.8899999999999,-1883.639999999968,-206.79116029377514,Monday,2024-09
2024-10-01,12,4,8,3415.52,4376.2300000000005,960.71,460.06,0.563669105799112,1.0602500000000001,43.833333333333336,4,66.66666666666666,2442.770000000032,2442.770000000032,0.0,0.0,Tuesday,2024-10
2024-10-02,20,6,6,5813.42,9124.43,3311.0099999999998,287.49,0.2583828807468545,1.3185,211.85,14,30.0,8256.190000000031,8256.190000000031,0.0,0.0,Wednesday,2024-10
2024-10-03,6,3,2,-2637.5600000000004,1474.33,4111.89,517.99,-0.5548305993792118,1.1195000000000002,56.666666666666664,4,33.33333333333333,5618.630000000031,8256.190000000031,-2637.5600000000004,-31.94645472063979,Thursday,2024-10
2024-10-04,17,8,4,-2957.85,2341.02,5298.87,267.88,-0.1979538734692253,1.2329411764705882,512.0588235294117,13,23.52941176470588,2660.780000000031,8256.190000000031,-5595.41,-67.77230175177628,Friday,2024-10
2024-10-05,6,2,3,-705.2599999999999,1594.18,2299.44,178.78,0.2797379538819828,1.0746666666666667,133.0,3,50.0,1955.5200000000314,8256.190000000031,-6300.67,-76.31449857621949,Saturday,2024-10
2024-10-06,3,2,0,-487.74,0.0,487.74,30.040000000000003,-1.0632423580986587,1.2833333333333334,52.666666666666664,3,0.0,1467.7800000000314,8256.190000000031,-6788.41,-82.22206611039685,Sunday,2024-10
2024-10-07,9,4,2,-3783.02,596.71,4379.7300000000005,177.07999999999998,-0.29555632560096784,1.1926666666666668,253.22222222222223,7,22.22222222222222,-2315.239999999969,8256.190000000031,-10571.43,-128.04247479769674,Monday,2024-10
2024-10-08,15,3,5,2754.4900000000007,9412.94,6658.45,781.14,-0.17307349867396174,1.2095333333333333,292.06666666666666,10,33.33333333333333,439.25000000003183,8256.190000000031,-7816.94,-94.67974937592243,Tuesday,2024-10
2024-10-09,11,6,5,-1307.6400000000003,3878.87,5186.51,343.21999999999997,0.4759175961853042,1.2049999999999998,45.72727272727273,6,45.45454545454545,-868.3899999999685,8256.190000000031,-9124.58,-110.51804767089864,Wednesday,2024-10
2024-10-10,20,5,4,-886.8999999999997,4344.64,5231.54,262.37,-0.2721721476449007,1.3068,155.95,16,20.0,-1755.2899999999681,8256.190000000031,-10011.48,-121.26029076365685,Thursday,2024-10
2024-10-11,17,5,4,1365.2700000000002,4484.98,3119.71,211.6,-0.1502386706012161,1.1366470588235293,155.88235294117646,13,23.52941176470588,-390.0199999999679,8256.190000000031,-8646.21,-104.72397074195199,Friday,2024-10
2024-10-12,5,2,1,-923.47,261.93,1185.4,49.410000000000004,-0.6009457905948803,1.3232000000000002,82.2,4,20.0,-1313.489999999968,8256.190000000031,-9569.68,-115.90915422246779,Saturday,2024-10
2024-10-13,10,4,2,-411.95000000000005,3228.9,3640.85,118.2,-0.21530602243615596,1.3302,334.7,8,20.0,-1725.439999999968,8256.190000000031,-9981.63,-120.89874385158241,Sunday,2024-10
2024-10-14,15,6,7,1433.56,6591.47,5157.91,715.39,0.2999970347195059,1.0914,111.2,8,46.666666666666664,-291.87999999996805,8256.190000000031,-8548.07,-103.53528685749683,Monday,2024-10
2024-10-15,11,4,2,-3013.0099999999998,1256.71,4269.72,247.26999999999998,-0.22729986340907235,1.319090909090909,408.90909090909093,9,18.181818181818183,-3304.8899999999676,8256.190000000031,-11561.079999999998,-140.0292386681987,Tuesday,2024-10
2024-10-16,16,4,3,-2374.94,903.56,3278.5,164.4,-0.4740744171098046,1.8908125,494.375,13,18.75,-5679.829999999967,8256.190000000031,-13936.019999999999,-168.79480729004476,Wednesday,2024-10
2024-10-17,18,5,6,-783.0899999999999,4001.44,4784.53,237.28,0.02425105265973435,1.0986111111111112,230.66666666666666,12,33.33333333333333,-6462.919999999967,8256.190000000031,-14719.109999999999,-178.2796907532402,Thursday,2024-10
2024-10-18,18,7,5,-199.56,3732.57,3932.13,202.38,-0.10949319276878094,1.151111111111111,203.16666666666666,13,27.77777777777778,-6662.479999999968,8256.190000000031,-14918.669999999998,-180.6967862900435,Friday,2024-10
2024-10-21,18,6,8,-1198.0499999999997,4278.38,5476.43,350.40999999999997,0.15693631463805385,1.3243333333333334,201.88888888888889,10,44.44444444444444,-7860.529999999968,8256.190000000031,-16116.72,-195.20771687666996,Monday,2024-10
2024-10-22,10,5,4,-509.59000000000003,1199.72,1709.31,101.15,-0.2120574166382058,1.2054,265.8,6,40.0,-8370.119999999968,8256.190000000031,-16626.309999999998,-201.37993432806093,Tuesday,2024-10
2024-10-23,16,5,9,1563.4,3751.02,2187.62,309.24,0.6669205293008333,1.111875,259.4375,7,56.25,-6806.719999999968,8256.190000000031,-15062.91,-182.4438391073842,Wednesday,2024-10
2024-10-24,16,6,2,-5620.46,1760.74,7381.2,406.12,-0.49367622173087594,1.6005,218.375,14,12.5,-12427.179999999968,8256.190000000031,-20683.37,-250.51954957431843,Thursday,2024-10
2024-10-25,21,7,8,2083.34,7639.82,5556.48,363.5,0.23609401639771654,1.3497619047619047,361.42857142857144,13,38.095238095238095,-10343.839999999967,8256.190000000031,-18600.03,-225.2858764151495,Friday,2024-10
2024-10-26,8,1,1,-3.320000000000107,3152.08,3155.4,257.44,-0.3230277361484848,1.311375,330.0,7,12.5,-10347.159999999967,8256.190000000031,-18603.35,-225.32608866801672,Saturday,2024-10
2024-10-27,5,1,0,-1155.57,0.0,1155.57,30.630000000000003,-0.8924178568748834,2.134,163.4,5,0.0,-11502.729999999967,8256.190000000031,-19758.92,-239.32249621193216,Sunday,2024-10
2024-10-28,15,5,4,-3266.68,3186.95,6453.63,267.56,-0.1801453534616325,1.6570666666666667,353.6666666666667,11,26.666666666666668,-14769.409999999967,8256.190000000031,-23025.6,-278.8889306084273,Monday,2024-10
2024-10-29,18,6,6,-515.3999999999999,2237.81,2753.21,194.1,0.1452064231053878,1.2097777777777778,164.0,12,33.33333333333333,-15284.809999999967,8256.190000000031,-23541.0,-285.13151950233595,Tuesday,2024-10
2024-10-30,4,3,0,-948.14,0.0,948.14,129.82,-0.5652937546278078,1.146,36.0,4,0.0,-16232.949999999966,8256.190000000031,-24489.14,-296.6155090907538,Wednesday,2024-10
2024-10-31,18,5,7,1079.2600000000004,7898.49,6819.23,483.32,0.08079452895350074,1.3223333333333334,445.6666666666667,11,38.88888888888889,-15153.689999999966,8256.190000000031,-23409.879999999997,-283.543377756567,Thursday,2024-10
2024-11-01,18,8,5,-1743.46,2868.87,4612.33,425.35,-0.19954850425122872,1.1303888888888889,82.16666666666667,13,27.77777777777778,-16897.149999999965,8256.190000000031,-25153.339999999997,-304.6603820890738,Friday,2024-11
2024-11-02,11,3,3,-1133.48,680.12,1813.6,79.46,-0.4682838145812708,1.2343636363636363,81.72727272727273,8,27.27272727272727,-18030.629999999965,8256.190000000031,-26286.819999999996,-318.3892328059298,Saturday,2024-11
2024-11-03,1,1,1,1470.38,1470.38,0.0,14.37,2.9511515712166485,1.034,130.0,0,100.0,-16560.249999999964,8256.190000000031,-24816.439999999995,-300.5798073929973,Sunday,2024-11
2024-11-04,12,6,3,-2458.07,2639.8199999999997,5097.89,380.04,-0.18887778436652738,1.2275833333333332,118.5,9,25.0,-19018.319999999963,8256.190000000031,-27274.509999999995,-330.35225691269085,Monday,2024-11
2024-11-05,18,5,6,3434.86,8579.369999999999,5144.51,320.16,-0.047777941307638114,1.171388888888889,247.38888888888889,12,33.33333333333333,-15583.459999999963,8256.190000000031,-23839.649999999994,-288.7488054417341,Tuesday,2024-11
2024-11-06,23,6,11,389.0000000000007,10380.74,9991.74,820.5600000000001,0.2737555217826593,1.276304347826087,95.69565217391305,12,47.82608695652174,-15194.459999999963,8256.190000000031,-23450.649999999994,-284.03718906662647,Wednesday,2024-11
2024-11-07,23,7,11,1811.99,5485.219999999999,3673.23,375.17,0.2570840071242068,1.308913043478261,151.34782608695653,12,47.82608695652174,-13382.469999999963,8256.190000000031,-21638.659999999996,-262.0901408518931,Thursday,2024-11
2024-11-08,7,2,3,-183.38000000000002,682.95,866.33,89.27,-0.06517961067755287,1.7975714285714286,105.28571428571429,4,42.857142857142854,-13565.849999999962,8256.190000000031,-21822.039999999994,-264.31126221659036,Friday,2024-11
2024-11-09,7,3,4,1097.2700000000002,1624.26,526.99,68.37,0.6294121401482791,1.3342857142857143,42.857142857142854,3,57.14285714285714,-12468.579999999962,8256.190000000031,-20724.769999999993,-251.0209915227231,Saturday,2024-11
2024-11-10,3,2,1,2.5399999999999636,1508.05,1505.51,124.36000000000001,0.12160257996443831,1.285,309.6666666666667,2,33.33333333333333,-12466.03999999996,8256.190000000031,-20722.229999999992,-250.99022672685481,Sunday,2024-11
2024-11-11,11,5,2,-1561.74,1004.98,2566.7200000000003,134.62,-0.41875556592288876,1.0275454545454545,508.1818181818182,9,18.181818181818183,-14027.77999999996,8256.190000000031,-22283.969999999994,-269.906215821098,Monday,2024-11
2024-11-12,19,6,2,-4587.82,882.98,5470.8,321.07,-0.7062376199386462,1.345157894736842,282.0,17,10.526315789473683,-18615.599999999962,8256.190000000031,-26871.789999999994,-325.47446219139687,Tuesday,2024-11
2024-11-13,35,9,13,3180.5600000000004,13562.52,10381.96,760.83,-0.09659586709905482,1.426057142857143,99.85714285714286,22,37.142857142857146,-15435.03999999996,8256.190000000031,-23691.229999999992,-286.95112394457857,Wednesday,2024-11
2024-11-14,20,8,9,6530.61,10492.76,3962.15,294.18,0.45597389818484635,1.3262,464.85,11,45.0,-8904.42999999996,8256.190000000031,-17160.61999999999,-207.8515634935718,Thursday,2024-11
2024-11-15,12,5,5,1435.2,2810.75,1375.55,106.76,0.19699251736039539,1.26575,100.16666666666667,7,41.66666666666667,-7469.2299999999605,8256.190000000031,-15725.419999999991,-190.46824261553974,Friday,2024-11
2024-11-16,9,4,6,5041.09,5904.53,863.44,300.21,1.1980026585320211,1.230222222222222,218.55555555555554,3,66.66666666666666,-2428.1399999999603,8256.190000000031,-10684.32999999999,-129.40993363767004,Saturday,2024-11
2024-11-18,21,7,8,-3264.59,4955.76,8220.35,530.77,-0.03228998618827963,1.4767142857142856,190.71428571428572,13,38.095238095238095,-5692.7299999999605,8256.190000000031,-13948.919999999991,-168.95105369425772,Monday,2024-11
2024-11-19,7,3,3,215.44000000000005,1072.17,856.73,55.19,0.1695567754071799,1.2967142857142857,793.1428571428571,4,42.857142857142854,-5477.289999999961,8256.190000000031,-13733.479999999992,-166.34161762265575,Tuesday,2024-11
2024-11-20,11,5,1,-4727.7,1794.64,6522.34,407.28,-0.7930007391144879,1.2602727272727272,88.0909090909091,10,9.090909090909092,-10204.989999999962,8256.190000000031,-18461.179999999993,-223.60410794809619,Wednesday,2024-11
2024-11-21,17,5,9,3916.21,7635.3099999999995,3719.1,426.93,0.5627912476670576,1.3327058823529412,268.2352941176471,8,52.94117647058824,-6288.779999999962,8256.190000000031,-14544.969999999994,-176.17048541760713,Thursday,2024-11
2024-11-22,7,4,0,-2088.04,0.0,2088.04,202.54,-1.0067102247196698,1.631714285714286,323.14285714285717,7,0.0,-8376.819999999962,8256.190000000031,-16633.009999999995,-201.46108556125685,Friday,2024-11
2024-11-23,12,4,2,-3343.44,557.6800000000001,3901.12,133.8,-0.5225056119590872,1.1773333333333333,392.9166666666667,10,16.666666666666664,-11720.259999999962,8256.190000000031,-19976.449999999993,-241.9572466234415,Saturday,2024-11
2024-11-24,13,3,2,-2845.68,876.9100000000001,3722.5899999999997,196.79,-0.6784535830433189,1.7137692307692307,199.6153846153846,11,15.384615384615385,-14565.939999999962,8256.190000000031,-22822.129999999994,-276.4244766653857,Sunday,2024-11
2024-11-25,14,4,5,-306.80000000000007,2001.3999999999999,2308.2000000000003,208.70000000000002,-0.13757012017399856,1.5479285714285713,78.0,9,35.714285714285715,-14872.739999999962,8256.190000000031,-23128.929999999993,-280.14047641829836,Monday,2024-11
2024-11-26,21,5,8,1119.55,3499.45,2379.9,295.11,-0.09603433637998669,1.1982380952380953,272.6666666666667,13,38.095238095238095,-13753.189999999962,8256.190000000031,-22009.379999999994,-266.58034759374374,Tuesday,2024-11
2024-11-27,19,5,5,-1217.52,2693.2400000000002,3910.76,278.49,-0.35851510289172034,1.3653157894736843,191.94736842105263,14,26.31578947368421,-14970.709999999963,8256.190000000031,-23226.899999999994,-281.3271012416127,Wednesday,2024-11
2024-11-28,17,6,9,4075.01,6988.5,2913.4900000000002,474.85999999999996,0.6466395962296484,1.213235294117647,194.58823529411765,8,52.94117647058824,-10895.699999999963,8256.190000000031,-19151.889999999992,-231.97007336313624,Thursday,2024-11
2024-11-29,9,6,2,-654.8299999999999,1658.74,2313.57,166.75,-0.42967665682363837,1.0206666666666666,107.22222222222223,7,22.22222222222222,-11550.529999999962,8256.190000000031,-19806.719999999994,-239.90145575622557,Friday,2024-11
2024-11-30,6,1,4,2710.54,4195.429999999999,1484.8899999999999,115.49,1.1886686071231325,1.5096666666666667,430.6666666666667,2,66.66666666666666,-8839.989999999962,8256.190000000031,-17096.179999999993,-207.07105819996787,Saturday,2024-11
2024-12-01,11,4,2,-2040.2800000000002,1975.4,4015.6800000000003,174.49,-0.4956197118749797,1.3204545454545455,685.0,9,18.181818181818183,-10880.269999999962,8256.190000000031,-19136.459999999992,-231.78318328429845,Sunday,2024-12
2024-12-02,14,4,4,-727.27,2357.2200000000003,3084.49,257.59000000000003,-0.2532536693682124,1.4149999999999998,93.5,10,28.57142857142857,-11607.539999999963,8256.190000000031,-19863.729999999996,-240.59196796585255,Monday,2024-12
2024-12-03,22,8,9,-2519.26,3280.69,5799.95,371.34,0.1398781173988062,1.5754090909090908,160.54545454545453,13,40.909090909090914,-14126.799999999963,8256.190000000031,-22382.989999999994,-271.1055583749879,Tuesday,2024-12
2024-12-04,11,5,4,-332.5199999999995,4234.99,4567.51,250.56,0.043814296959205266,1.5183636363636361,740.9090909090909,7,36.36363636363637,-14459.319999999963,8256.190000000031,-22715.509999999995,-275.1330819663781,Wednesday,2024-12
2024-12-05,19,6,1,-7864.06,684.89,8548.95,489.23,-0.7804149954182358,1.1246315789473684,317.0,18,5.263157894736842,-22323.379999999965,8256.190000000031,-30579.569999999996,-370.38355464203073,Thursday,2024-12
2024-12-06,13,3,3,-1738.5800000000002,7044.61,8783.19,1004.75,-0.35274560792872156,1.5412307692307694,104.84615384615384,10,23.076923076923077,-24061.959999999966,8256.190000000031,-32318.149999999998,-391.4414518076725,Friday,2024-12
2024-12-07,10,3,4,234.09000000000003,2261.0299999999997,2026.94,200.60999999999999,0.0819095167760473,1.2328,147.0,6,40.0,-23827.869999999966,8256.190000000031,-32084.059999999998,-388.60612461680114,Saturday,2024-12
2024-12-08,6,2,3,1811.9600000000003,2564.2000000000003,752.24,48.33,0.7377544096957808,1.6575,190.66666666666666,3,50.0,-22015.909999999967,8256.190000000031,-30272.1,-366.65943976579854,Sunday,2024-12
2024-12-09,10,5,2,-2656.33,1363.3700000000001,4019.7,326.45000000000005,-0.421595157798189,0.9625,181.1,8,20.0,-24672.23999999997,8256.190000000031,-32928.43,-398.83323906063055,Monday,2024-12
2024-12-10,18,6,7,4262.450000000001,8502.1,4239.65,304.39,0.250658949899028,1.245611111111111,204.55555555555554,11,38.88888888888889,-20409.789999999968,8256.190000000031,-28665.98,-347.20591459256497,Tuesday,2024-12
2024-12-11,28,5,9,-3247.2,6369.45,9616.65,838.37,-0.04878398013835371,1.29925,456.9642857142857,19,32.142857142857146,-23656.98999999997,8256.190000000031,-31913.18,-386.53640480657396,Wednesday,2024-12
2024-12-12,15,5,3,1717.28,6157.93,4440.65,458.64,-0.4465233862256347,1.1296666666666666,129.0,12,20.0,-21939.70999999997,8256.190000000031,-30195.9,-365.7364958897492,Thursday,2024-12
2024-12-13,4,3,1,-981.26,198.9,1180.1599999999999,54.82,-0.562863395934928,1.2425,186.0,3,25.0,-22920.96999999997,8256.190000000031,-31177.16,-377.6216390368909,Friday,2024-12
2024-12-14,8,3,4,-231.76999999999987,1508.99,1740.76,185.26,0.0771817705003475,1.510875,20.25,4,50.0,-23152.73999999997,8256.190000000031,-31408.93,-380.42886609925256,Saturday,2024-12
2024-12-15,3,1,2,94.84000000000002,205.11,110.27,11.69,0.1663582030701909,1.498,39.666666666666664,1,66.66666666666666,-23057.89999999997,8256.190000000031,-31314.09,-379.2801522251775,Sunday,2024-12
2024-12-16,11,3,3,830.8100000000002,2850.33,2019.52,132.26999999999998,0.07320164786516599,1.665090909090909,184.54545454545453,8,27.27272727272727,-22227.089999999967,8256.190000000031,-30483.28,-369.2172781876372,Monday,2024-12
2024-12-17,4,2,0,-1196.94,0.0,1196.94,83.81,-1.1027678850338893,1.50225,60.25,4,0.0,-23424.029999999966,8256.190000000031,-31680.219999999998,-383.7147643162267,Tuesday,2024-12
2024-12-18,18,6,8,3417.31,7580.639999999999,4163.33,318.77,0.35794022092305416,1.367888888888889,249.38888888888889,10,44.44444444444444,-20006.719999999965,8256.190000000031,-28262.909999999996,-342.32388062774584,Wednesday,2024-12
2024-12-19,26,7,8,-1215.0400000000002,3733.0,4948.04,302.71,-0.04685898821681377,1.4635384615384615,350.03846153846155,18,30.76923076923077,-21221.759999999966,8256.190000000031,-29477.949999999997,-357.04059620720795,Thursday,2024-12
2024-12-20,14,4,3,-5527.51,3432.81,8960.32,468.67,-0.2468669462761889,1.1172857142857142,120.64285714285714,11,21.428571428571427,-26749.269999999968,8256.190000000031,-35005.46,-423.99048471510304,Friday,2024-12
2024-12-21,7,2,3,5232.98,6574.49,1341.51,123.83,0.26756918882684033,1.3138571428571428,232.0,4,42.857142857142854,-21516.289999999968,8256.190000000031,-29772.48,-360.6079801942529,Saturday,2024-12
2024-12-23,19,9,7,1766.6599999999999,5953.52,4186.860000000001,243.27,0.03271013959416937,1.4941052631578948,501.7894736842105,12,36.84210526315789,-19749.62999999997,8256.190000000031,-28005.82,-339.2099745766497,Monday,2024-12
2024-12-24,11,5,6,4468.4400000000005,5961.14,1492.7,355.78,0.5307407716340623,1.236181818181818,78.27272727272727,5,54.54545454545454,-15281.189999999968,8256.190000000031,-23537.379999999997,-285.0876736121614,Tuesday,2024-12
2024-12-25,8,4,2,1873.7900000000002,2793.08,919.29,128.03,0.0209083427559712,1.259125,65.625,6,25.0,-13407.399999999967,8256.190000000031,-21663.589999999997,-262.3920961121282,Wednesday,2024-12
2024-12-26,33,7,10,760.3700000000002,5708.61,4948.24,388.04,0.16116404987383304,1.3675454545454544,231.03030303030303,23,30.303030303030305,-12647.029999999966,8256.190000000031,-20903.219999999998,-253.18240011433747,Thursday,2024-12
2024-12-27,11,3,5,-32.109999999999985,1015.5600000000001,1047.67,68.8,0.18333652558536928,1.5384545454545455,69.0909090909091,6,45.45454545454545,-12679.139999999967,8256.190000000031,-20935.329999999998,-253.5713204274601,Friday,2024-12
2024-12-28,9,2,5,-957.53,617.26,1574.79,64.46000000000001,0.20206888094163744,1.5672222222222223,37.22222222222222,4,55.55555555555556,-13636.669999999967,8256.190000000031,-21892.86,-265.1690428635959,Saturday,2024-12
2024-12-30,11,4,3,-2088.3,2790.99,4879.29,192.22000000000003,-0.11792235168563617,1.2590000000000001,168.1818181818182,8,27.27272727272727,-15724.969999999968,8256.190000000031,-23981.16,-290.46279215957856,Monday,2024-12
2024-12-31,18,4,3,-4905.57,625.0699999999999,5530.64,170.25,-0.5550823603114048,1.4708333333333334,561.7222222222222,15,16.666666666666664,-20630.539999999968,8256.190000000031,-28886.73,-349.8796660445059,Tuesday,2024-12
2025-01-01,4,2,1,121.69999999999993,833.29,711.59,245.51999999999998,-0.6273561264030643,1.2337500000000001,22.75,3,25.0,-20508.839999999967,8256.190000000031,-28765.03,-348.4056205101856,Wednesday,2025-01
2025-01-02,10,4,3,-1951.0500000000002,4196.18,6147.23,408.71,-0.10354168621490141,1.3575,241.9,7,30.0,-22459.889999999967,8256.190000000031,-30716.079999999998,-372.03698073808715,Thursday,2025-01
2025-01-03,17,7,3,-4270.28,491.72,4762.0,355.55,-0.6120178122122526,1.4734117647058822,154.7058823529412,14,17.647058823529413,-26730.169999999966,8256.190000000031,-34986.36,-423.75914313987283,Friday,2025-01
2025-01-05,4,2,1,-345.90999999999985,1269.92,1615.83,47.58,-0.1234416673970149,1.596,191.75,3,25.0,-27076.079999999965,8256.190000000031,-35332.27,-427.94884807641125,Sunday,2025-01
2025-01-06,16,4,8,738.9499999999999,3379.86,2640.91,509.54999999999995,0.416997558738718,1.2335,154.0625,8,50.0,-26337.129999999965,8256.190000000031,-34593.31999999999,-418.9985937823604,Monday,2025-01
2025-01-07,13,5,5,-202.61,2036.21,2238.82,286.94,-0.20683026731992243,1.2333076923076924,256.46153846153845,8,38.46153846153847,-26539.739999999965,8256.190000000031,-34795.92999999999,-421.4526312984543,Tuesday,2025-01
2025-01-08,3,2,0,-1984.7199999999998,0.0,1984.7199999999998,44.47,-1.1497260268185796,1.5113333333333332,101.66666666666667,3,0.0,-28524.459999999966,8256.190000000031,-36780.649999999994,-445.49180675347657,Wednesday,2025-01
2025-01-09,12,4,6,-1925.0099999999998,1151.62,3076.63,371.61,0.05422016676491697,1.4295833333333334,24.5,6,50.0,-30449.469999999965,8256.190000000031,-38705.659999999996,-468.8077672631062,Thursday,2025-01
2025-01-10,5,3,2,441.66,1165.65,723.99,27.759999999999998,0.3643282794617665,1.4324,426.8,3,40.0,-30007.809999999965,8256.190000000031,-38264.0,-463.45832641932725,Friday,2025-01
2025-01-11,5,2,5,4812.26,4812.26,0.0,61.79,2.1521918056689593,1.0928,581.6,0,100.0,-25195.549999999967,8256.190000000031,-33451.74,-405.1716348582079,Saturday,2025-01
2025-01-13,22,4,8,544.9499999999996,8588.01,8043.06,624.79,0.03691621878911116,1.1047727272727272,249.22727272727272,14,36.36363636363637,-24650.599999999966,8256.190000000031,-32906.78999999999,-398.57113268953196,Monday,2025-01
2025-01-14,19,5,7,2538.21,7399.63,4861.42,1112.97,-0.08646535847051895,0.9990526315789473,185.1578947368421,12,36.84210526315789,-22112.389999999967,8256.190000000031,-30368.579999999998,-367.8280175238201,Tuesday,2025-01
2025-01-15,15,4,8,2566.96,6091.38,3524.42,233.01999999999998,0.6825021960256271,1.0921999999999998,786.5333333333333,7,53.333333333333336,-19545.429999999968,8256.190000000031,-27801.62,-336.73667878282714,Wednesday,2025-01
2025-01-16,13,5,5,-280.8000000000004,4691.29,4972.09,432.47,0.020093089516423166,1.6726923076923077,386.46153846153845,8,38.46153846153847,-19826.229999999967,8256.190000000031,-28082.42,-340.13776330244207,Thursday,2025-01
2025-01-17,9,5,5,5317.2,6074.55,757.35,113.35,0.49245616071867104,1.6606666666666667,196.22222222222223,4,55.55555555555556,-14509.029999999966,8256.190000000031,-22765.219999999998,-275.73517566819453,Friday,2025-01
2025-01-18,4,1,1,-518.8999999999999,1019.46,1538.36,88.38,-0.16876475128758597,1.292,298.5,3,25.0,-15027.929999999966,8256.190000000031,-23284.119999999995,-282.0201569973548,Saturday,2025-01
2025-01-19,11,3,4,-807.3799999999999,1196.17,2003.55,132.86,-0.20053880754131492,1.1560000000000001,167.0,7,36.36363636363637,-15835.309999999965,8256.190000000031,-24091.499999999996,-291.79924396119645,Sunday,2025-01
2025-01-20,24,8,8,-2002.9700000000003,4409.74,6412.71,318.01,0.23715598087747267,1.2507083333333333,643.0833333333334,16,33.33333333333333,-17838.279999999966,8256.190000000031,-26094.469999999998,-316.05946568574484,Monday,2025-01
2025-01-21,7,3,1,-347.19,218.31,565.5,31.67,-0.4762594077985241,1.0647142857142857,183.0,6,14.285714285714285,-18185.469999999965,8256.190000000031,-26441.659999999996,-320.26467414146106,Tuesday,2025-01
2025-01-22,13,5,7,2776.46,4085.74,1309.28,404.34,0.28581155849175005,1.626076923076923,120.0,6,53.84615384615385,-15409.009999999966,8256.190000000031,-23665.199999999997,-286.63584534755023,Wednesday,2025-01
2025-01-23,10,3,4,690.6500000000001,1451.42,760.77,79.18,0.04299677606727868,1.4263,244.4,6,40.0,-14718.359999999966,8256.190000000031,-22974.549999999996,-278.27060665997163,Thursday,2025-01
2025-01-24,18,6,8,4150.2699999999995,7777.2699999999995,3627.0,186.17000000000002,0.5046020900302025,1.1852222222222222,503.6111111111111,10,44.44444444444444,-10568.089999999967,8256.190000000031,-18824.28,-228.00202030234198,Friday,2025-01
2025-01-25,7,2,1,-1421.74,562.46,1984.2000000000003,50.97,-0.4634127572026695,1.7762857142857145,354.14285714285717,6,14.285714285714285,-11989.829999999967,8256.190000000031,-20246.019999999997,-245.22231198652068,Saturday,2025-01
2025-01-27,12,5,1,-2047.35,275.07,2322.42,114.31,-0.7312063305214949,1.3698333333333332,122.25,11,8.333333333333332,-14037.179999999968,8256.190000000031,-22293.37,-270.02006979005955,Monday,2025-01
